vicidgeo,lat,long
356442,49.03125,-119.40625
356443,49.03125,-119.34375
356444,49.03125,-119.28125
356445,49.03125,-119.21875
356446,49.03125,-119.15625
356447,49.03125,-119.09375
356448,49.03125,-119.03125
356449,49.03125,-118.96875
356450,49.03125,-118.90625
356451,49.03125,-118.84375
356452,49.03125,-118.78125
356453,49.03125,-118.71875
356454,49.03125,-118.65625
356455,49.03125,-118.59375
356456,49.03125,-118.53125
356457,49.03125,-118.46875
356458,49.03125,-118.40625
356459,49.03125,-118.34375
356460,49.03125,-118.28125
356461,49.03125,-118.21875
356462,49.03125,-118.15625
356463,49.03125,-118.09375
356464,49.03125,-118.03125
356465,49.03125,-117.96875
356466,49.03125,-117.90625
356467,49.03125,-117.84375
356468,49.03125,-117.78125
356469,49.03125,-117.71875
356470,49.03125,-117.65625
356471,49.03125,-117.59375
356472,49.03125,-117.53125
356473,49.03125,-117.46875
356474,49.03125,-117.40625
356475,49.03125,-117.34375
356476,49.03125,-117.28125
356477,49.03125,-117.21875
356478,49.03125,-117.15625
356479,49.03125,-117.09375
356480,49.03125,-117.03125
356481,49.03125,-116.96875
356482,49.03125,-116.90625
356483,49.03125,-116.84375
356484,49.03125,-116.78125
356485,49.03125,-116.71875
356486,49.03125,-116.65625
356487,49.03125,-116.59375
356488,49.03125,-116.53125
356489,49.03125,-116.46875
356490,49.03125,-116.40625
356491,49.03125,-116.34375
356492,49.03125,-116.28125
356493,49.03125,-116.21875
356494,49.03125,-116.15625
356495,49.03125,-116.09375
356496,49.03125,-116.03125
356497,49.03125,-115.96875
356498,49.03125,-115.90625
356499,49.03125,-115.84375
356500,49.03125,-115.78125
356501,49.03125,-115.71875
356502,49.03125,-115.65625
356503,49.03125,-115.59375
356504,49.03125,-115.53125
356505,49.03125,-115.46875
356506,49.03125,-115.40625
356507,49.03125,-115.34375
356508,49.03125,-115.28125
356509,49.03125,-115.21875
356510,49.03125,-115.15625
356511,49.03125,-115.09375
356512,49.03125,-115.03125
356513,49.03125,-114.96875
356514,49.03125,-114.90625
356515,49.03125,-114.84375
356516,49.03125,-114.78125
356517,49.03125,-114.71875
356518,49.03125,-114.65625
356519,49.03125,-114.59375
356520,49.03125,-114.53125
356521,49.03125,-114.46875
356522,49.03125,-114.40625
356523,49.03125,-114.34375
356524,49.03125,-114.28125
356525,49.03125,-114.21875
356526,49.03125,-114.15625
356527,49.03125,-114.09375
0,49.03125,-114.03125
0,49.03125,-113.96875
0,49.03125,-113.90625
0,49.03125,-113.84375
0,49.03125,-113.78125
0,49.03125,-113.71875
0,49.03125,-113.65625
0,49.03125,-113.59375
0,49.03125,-113.53125
0,49.03125,-113.46875
0,49.03125,-113.40625
0,49.03125,-113.34375
0,49.03125,-113.28125
0,49.03125,-113.21875
0,49.03125,-113.15625
0,49.03125,-113.09375
0,49.03125,-113.03125
0,49.03125,-112.96875
0,49.03125,-112.90625
0,49.03125,-112.84375
0,49.03125,-112.78125
0,49.03125,-112.71875
0,49.03125,-112.65625
0,49.03125,-112.59375
0,49.03125,-112.53125
0,49.03125,-112.46875
0,49.03125,-112.40625
0,49.03125,-112.34375
0,49.03125,-112.28125
0,49.03125,-112.21875
0,49.03125,-112.15625
0,49.03125,-112.09375
0,49.03125,-112.03125
0,49.03125,-111.96875
0,49.03125,-111.90625
0,49.03125,-111.84375
0,49.03125,-111.78125
0,49.03125,-111.71875
0,49.03125,-111.65625
0,49.03125,-111.59375
0,49.03125,-111.53125
0,49.03125,-111.46875
0,49.03125,-111.40625
0,49.03125,-111.34375
0,49.03125,-111.28125
0,49.03125,-111.21875
0,49.03125,-111.15625
0,49.03125,-111.09375
0,49.03125,-111.03125
0,49.03125,-110.96875
0,49.03125,-110.90625
0,49.03125,-110.84375
0,49.03125,-110.78125
0,49.03125,-110.71875
0,49.03125,-110.65625
0,49.03125,-110.59375
0,49.03125,-110.53125
0,49.03125,-110.46875
0,49.03125,-110.40625
0,49.03125,-110.34375
0,49.03125,-110.28125
0,49.03125,-110.21875
0,49.03125,-110.15625
0,49.03125,-110.09375
0,49.03125,-110.03125
0,48.96875,-124.59375
0,48.96875,-124.53125
0,48.96875,-124.46875
0,48.96875,-124.40625
0,48.96875,-124.34375
0,48.96875,-124.28125
0,48.96875,-124.21875
0,48.96875,-124.15625
0,48.96875,-124.09375
0,48.96875,-124.03125
0,48.96875,-123.96875
0,48.96875,-123.90625
0,48.96875,-123.84375
0,48.96875,-123.78125
0,48.96875,-123.71875
0,48.96875,-123.65625
0,48.96875,-123.59375
0,48.96875,-123.53125
0,48.96875,-123.46875
0,48.96875,-123.40625
0,48.96875,-123.34375
0,48.96875,-123.28125
0,48.96875,-123.21875
0,48.96875,-123.15625
0,48.96875,-123.09375
0,48.96875,-123.03125
0,48.96875,-122.96875
0,48.96875,-122.90625
0,48.96875,-122.84375
0,48.96875,-122.78125
355461,48.96875,-122.71875
355462,48.96875,-122.65625
355463,48.96875,-122.59375
355464,48.96875,-122.53125
355465,48.96875,-122.46875
355466,48.96875,-122.40625
355467,48.96875,-122.34375
355468,48.96875,-122.28125
355469,48.96875,-122.21875
355470,48.96875,-122.15625
355471,48.96875,-122.09375
355472,48.96875,-122.03125
355473,48.96875,-121.96875
355474,48.96875,-121.90625
355475,48.96875,-121.84375
355476,48.96875,-121.78125
355477,48.96875,-121.71875
355478,48.96875,-121.65625
355479,48.96875,-121.59375
355480,48.96875,-121.53125
355481,48.96875,-121.46875
355482,48.96875,-121.40625
355483,48.96875,-121.34375
355484,48.96875,-121.28125
355485,48.96875,-121.21875
355486,48.96875,-121.15625
355487,48.96875,-121.09375
355488,48.96875,-121.03125
355489,48.96875,-120.96875
355490,48.96875,-120.90625
355491,48.96875,-120.84375
355492,48.96875,-120.78125
355493,48.96875,-120.71875
355494,48.96875,-120.65625
355495,48.96875,-120.59375
355496,48.96875,-120.53125
355497,48.96875,-120.46875
355498,48.96875,-120.40625
355499,48.96875,-120.34375
355500,48.96875,-120.28125
355501,48.96875,-120.21875
355502,48.96875,-120.15625
355503,48.96875,-120.09375
355504,48.96875,-120.03125
355505,48.96875,-119.96875
355506,48.96875,-119.90625
355507,48.96875,-119.84375
355508,48.96875,-119.78125
355509,48.96875,-119.71875
355510,48.96875,-119.65625
355511,48.96875,-119.59375
355512,48.96875,-119.53125
355513,48.96875,-119.46875
355514,48.96875,-119.40625
355515,48.96875,-119.34375
355516,48.96875,-119.28125
355517,48.96875,-119.21875
355518,48.96875,-119.15625
355519,48.96875,-119.09375
355520,48.96875,-119.03125
355521,48.96875,-118.96875
355522,48.96875,-118.90625
355523,48.96875,-118.84375
355524,48.96875,-118.78125
355525,48.96875,-118.71875
355526,48.96875,-118.65625
355527,48.96875,-118.59375
355528,48.96875,-118.53125
355529,48.96875,-118.46875
355530,48.96875,-118.40625
355531,48.96875,-118.34375
355532,48.96875,-118.28125
355533,48.96875,-118.21875
355534,48.96875,-118.15625
355535,48.96875,-118.09375
355536,48.96875,-118.03125
355537,48.96875,-117.96875
355538,48.96875,-117.90625
355539,48.96875,-117.84375
355540,48.96875,-117.78125
355541,48.96875,-117.71875
355542,48.96875,-117.65625
355543,48.96875,-117.59375
355544,48.96875,-117.53125
355545,48.96875,-117.46875
355546,48.96875,-117.40625
355547,48.96875,-117.34375
355548,48.96875,-117.28125
355549,48.96875,-117.21875
355550,48.96875,-117.15625
355551,48.96875,-117.09375
355552,48.96875,-117.03125
355553,48.96875,-116.96875
355554,48.96875,-116.90625
355555,48.96875,-116.84375
355556,48.96875,-116.78125
355557,48.96875,-116.71875
355558,48.96875,-116.65625
355559,48.96875,-116.59375
355560,48.96875,-116.53125
355561,48.96875,-116.46875
355562,48.96875,-116.40625
355563,48.96875,-116.34375
355564,48.96875,-116.28125
355565,48.96875,-116.21875
355566,48.96875,-116.15625
355567,48.96875,-116.09375
355568,48.96875,-116.03125
355569,48.96875,-115.96875
355570,48.96875,-115.90625
355571,48.96875,-115.84375
355572,48.96875,-115.78125
355573,48.96875,-115.71875
355574,48.96875,-115.65625
355575,48.96875,-115.59375
355576,48.96875,-115.53125
355577,48.96875,-115.46875
355578,48.96875,-115.40625
355579,48.96875,-115.34375
355580,48.96875,-115.28125
355581,48.96875,-115.21875
355582,48.96875,-115.15625
355583,48.96875,-115.09375
355584,48.96875,-115.03125
355585,48.96875,-114.96875
355586,48.96875,-114.90625
355587,48.96875,-114.84375
355588,48.96875,-114.78125
355589,48.96875,-114.71875
355590,48.96875,-114.65625
355591,48.96875,-114.59375
355592,48.96875,-114.53125
355593,48.96875,-114.46875
355594,48.96875,-114.40625
355595,48.96875,-114.34375
355596,48.96875,-114.28125
355597,48.96875,-114.21875
355598,48.96875,-114.15625
355599,48.96875,-114.09375
355600,48.96875,-114.03125
0,48.96875,-113.96875
0,48.96875,-113.90625
0,48.96875,-113.84375
0,48.96875,-113.78125
0,48.96875,-113.71875
0,48.96875,-113.65625
0,48.96875,-113.59375
0,48.96875,-113.53125
0,48.96875,-113.46875
0,48.96875,-113.40625
0,48.96875,-113.34375
0,48.96875,-113.28125
0,48.96875,-113.21875
0,48.96875,-113.15625
0,48.96875,-113.09375
0,48.96875,-113.03125
0,48.96875,-112.96875
0,48.96875,-112.90625
0,48.96875,-112.84375
0,48.96875,-112.78125
0,48.96875,-112.71875
0,48.96875,-112.65625
0,48.96875,-112.59375
0,48.96875,-112.53125
0,48.96875,-112.46875
0,48.96875,-112.40625
0,48.96875,-112.34375
0,48.96875,-112.28125
0,48.96875,-112.21875
0,48.96875,-112.15625
0,48.96875,-112.09375
0,48.96875,-112.03125
0,48.96875,-111.96875
0,48.96875,-111.90625
0,48.96875,-111.84375
0,48.96875,-111.78125
0,48.96875,-111.71875
0,48.96875,-111.65625
0,48.96875,-111.59375
0,48.96875,-111.53125
0,48.96875,-111.46875
0,48.96875,-111.40625
0,48.96875,-111.34375
0,48.96875,-111.28125
0,48.96875,-111.21875
0,48.96875,-111.15625
0,48.96875,-111.09375
0,48.96875,-111.03125
0,48.96875,-110.96875
0,48.96875,-110.90625
0,48.96875,-110.84375
0,48.96875,-110.78125
0,48.96875,-110.71875
0,48.96875,-110.65625
0,48.96875,-110.59375
0,48.96875,-110.53125
0,48.96875,-110.46875
0,48.96875,-110.40625
0,48.96875,-110.34375
0,48.96875,-110.28125
0,48.96875,-110.21875
0,48.96875,-110.15625
0,48.96875,-110.09375
0,48.96875,-110.03125
0,48.90625,-124.59375
0,48.90625,-124.53125
0,48.90625,-124.46875
0,48.90625,-124.40625
0,48.90625,-124.34375
0,48.90625,-124.28125
0,48.90625,-124.21875
0,48.90625,-124.15625
0,48.90625,-124.09375
0,48.90625,-124.03125
0,48.90625,-123.96875
0,48.90625,-123.90625
0,48.90625,-123.84375
0,48.90625,-123.78125
0,48.90625,-123.71875
0,48.90625,-123.65625
0,48.90625,-123.59375
0,48.90625,-123.53125
0,48.90625,-123.46875
0,48.90625,-123.40625
0,48.90625,-123.34375
0,48.90625,-123.28125
0,48.90625,-123.21875
0,48.90625,-123.15625
0,48.90625,-123.09375
0,48.90625,-123.03125
0,48.90625,-122.96875
0,48.90625,-122.90625
0,48.90625,-122.84375
0,48.90625,-122.78125
354533,48.90625,-122.71875
354534,48.90625,-122.65625
354535,48.90625,-122.59375
354536,48.90625,-122.53125
354537,48.90625,-122.46875
354538,48.90625,-122.40625
354539,48.90625,-122.34375
354540,48.90625,-122.28125
354541,48.90625,-122.21875
354542,48.90625,-122.15625
354543,48.90625,-122.09375
354544,48.90625,-122.03125
354545,48.90625,-121.96875
354546,48.90625,-121.90625
354547,48.90625,-121.84375
354548,48.90625,-121.78125
354549,48.90625,-121.71875
354550,48.90625,-121.65625
354551,48.90625,-121.59375
354552,48.90625,-121.53125
354553,48.90625,-121.46875
354554,48.90625,-121.40625
354555,48.90625,-121.34375
354556,48.90625,-121.28125
354557,48.90625,-121.21875
354558,48.90625,-121.15625
354559,48.90625,-121.09375
354560,48.90625,-121.03125
354561,48.90625,-120.96875
354562,48.90625,-120.90625
354563,48.90625,-120.84375
354564,48.90625,-120.78125
354565,48.90625,-120.71875
354566,48.90625,-120.65625
354567,48.90625,-120.59375
354568,48.90625,-120.53125
354569,48.90625,-120.46875
354570,48.90625,-120.40625
354571,48.90625,-120.34375
354572,48.90625,-120.28125
354573,48.90625,-120.21875
354574,48.90625,-120.15625
354575,48.90625,-120.09375
354576,48.90625,-120.03125
354577,48.90625,-119.96875
354578,48.90625,-119.90625
354579,48.90625,-119.84375
354580,48.90625,-119.78125
354581,48.90625,-119.71875
354582,48.90625,-119.65625
354583,48.90625,-119.59375
354584,48.90625,-119.53125
354585,48.90625,-119.46875
354586,48.90625,-119.40625
354587,48.90625,-119.34375
354588,48.90625,-119.28125
354589,48.90625,-119.21875
354590,48.90625,-119.15625
354591,48.90625,-119.09375
354592,48.90625,-119.03125
354593,48.90625,-118.96875
354594,48.90625,-118.90625
354595,48.90625,-118.84375
354596,48.90625,-118.78125
354597,48.90625,-118.71875
354598,48.90625,-118.65625
354599,48.90625,-118.59375
354600,48.90625,-118.53125
354601,48.90625,-118.46875
354602,48.90625,-118.40625
354603,48.90625,-118.34375
354604,48.90625,-118.28125
354605,48.90625,-118.21875
354606,48.90625,-118.15625
354607,48.90625,-118.09375
354608,48.90625,-118.03125
354609,48.90625,-117.96875
354610,48.90625,-117.90625
354611,48.90625,-117.84375
354612,48.90625,-117.78125
354613,48.90625,-117.71875
354614,48.90625,-117.65625
354615,48.90625,-117.59375
354616,48.90625,-117.53125
354617,48.90625,-117.46875
354618,48.90625,-117.40625
354619,48.90625,-117.34375
354620,48.90625,-117.28125
354621,48.90625,-117.21875
354622,48.90625,-117.15625
354623,48.90625,-117.09375
354624,48.90625,-117.03125
354625,48.90625,-116.96875
354626,48.90625,-116.90625
354627,48.90625,-116.84375
354628,48.90625,-116.78125
354629,48.90625,-116.71875
354630,48.90625,-116.65625
354631,48.90625,-116.59375
354632,48.90625,-116.53125
354633,48.90625,-116.46875
354634,48.90625,-116.40625
354635,48.90625,-116.34375
354636,48.90625,-116.28125
354637,48.90625,-116.21875
354638,48.90625,-116.15625
354639,48.90625,-116.09375
354640,48.90625,-116.03125
354641,48.90625,-115.96875
354642,48.90625,-115.90625
354643,48.90625,-115.84375
354644,48.90625,-115.78125
354645,48.90625,-115.71875
354646,48.90625,-115.65625
354647,48.90625,-115.59375
354648,48.90625,-115.53125
354649,48.90625,-115.46875
354650,48.90625,-115.40625
354651,48.90625,-115.34375
354652,48.90625,-115.28125
354653,48.90625,-115.21875
354654,48.90625,-115.15625
354655,48.90625,-115.09375
354656,48.90625,-115.03125
354657,48.90625,-114.96875
354658,48.90625,-114.90625
354659,48.90625,-114.84375
354660,48.90625,-114.78125
354661,48.90625,-114.71875
354662,48.90625,-114.65625
354663,48.90625,-114.59375
354664,48.90625,-114.53125
354665,48.90625,-114.46875
354666,48.90625,-114.40625
354667,48.90625,-114.34375
354668,48.90625,-114.28125
354669,48.90625,-114.21875
354670,48.90625,-114.15625
354671,48.90625,-114.09375
354672,48.90625,-114.03125
0,48.90625,-113.96875
0,48.90625,-113.90625
0,48.90625,-113.84375
0,48.90625,-113.78125
0,48.90625,-113.71875
0,48.90625,-113.65625
0,48.90625,-113.59375
0,48.90625,-113.53125
0,48.90625,-113.46875
0,48.90625,-113.40625
0,48.90625,-113.34375
0,48.90625,-113.28125
0,48.90625,-113.21875
0,48.90625,-113.15625
0,48.90625,-113.09375
0,48.90625,-113.03125
0,48.90625,-112.96875
0,48.90625,-112.90625
0,48.90625,-112.84375
0,48.90625,-112.78125
0,48.90625,-112.71875
0,48.90625,-112.65625
0,48.90625,-112.59375
0,48.90625,-112.53125
0,48.90625,-112.46875
0,48.90625,-112.40625
0,48.90625,-112.34375
0,48.90625,-112.28125
0,48.90625,-112.21875
0,48.90625,-112.15625
0,48.90625,-112.09375
0,48.90625,-112.03125
0,48.90625,-111.96875
0,48.90625,-111.90625
0,48.90625,-111.84375
0,48.90625,-111.78125
0,48.90625,-111.71875
0,48.90625,-111.65625
0,48.90625,-111.59375
0,48.90625,-111.53125
0,48.90625,-111.46875
0,48.90625,-111.40625
0,48.90625,-111.34375
0,48.90625,-111.28125
0,48.90625,-111.21875
0,48.90625,-111.15625
0,48.90625,-111.09375
0,48.90625,-111.03125
0,48.90625,-110.96875
0,48.90625,-110.90625
0,48.90625,-110.84375
0,48.90625,-110.78125
0,48.90625,-110.71875
0,48.90625,-110.65625
0,48.90625,-110.59375
0,48.90625,-110.53125
0,48.90625,-110.46875
0,48.90625,-110.40625
0,48.90625,-110.34375
0,48.90625,-110.28125
0,48.90625,-110.21875
0,48.90625,-110.15625
0,48.90625,-110.09375
0,48.90625,-110.03125
0,48.84375,-124.59375
0,48.84375,-124.53125
0,48.84375,-124.46875
0,48.84375,-124.40625
0,48.84375,-124.34375
0,48.84375,-124.28125
0,48.84375,-124.21875
0,48.84375,-124.15625
0,48.84375,-124.09375
0,48.84375,-124.03125
0,48.84375,-123.96875
0,48.84375,-123.90625
0,48.84375,-123.84375
0,48.84375,-123.78125
0,48.84375,-123.71875
0,48.84375,-123.65625
0,48.84375,-123.59375
0,48.84375,-123.53125
0,48.84375,-123.46875
0,48.84375,-123.40625
0,48.84375,-123.34375
0,48.84375,-123.28125
0,48.84375,-123.21875
0,48.84375,-123.15625
0,48.84375,-123.09375
0,48.84375,-123.03125
0,48.84375,-122.96875
0,48.84375,-122.90625
0,48.84375,-122.84375
0,48.84375,-122.78125
0,48.84375,-122.71875
353606,48.84375,-122.65625
353607,48.84375,-122.59375
353608,48.84375,-122.53125
353609,48.84375,-122.46875
353610,48.84375,-122.40625
353611,48.84375,-122.34375
353612,48.84375,-122.28125
353613,48.84375,-122.21875
353614,48.84375,-122.15625
353615,48.84375,-122.09375
353616,48.84375,-122.03125
353617,48.84375,-121.96875
353618,48.84375,-121.90625
353619,48.84375,-121.84375
353620,48.84375,-121.78125
353621,48.84375,-121.71875
353622,48.84375,-121.65625
353623,48.84375,-121.59375
353624,48.84375,-121.53125
353625,48.84375,-121.46875
353626,48.84375,-121.40625
353627,48.84375,-121.34375
353628,48.84375,-121.28125
353629,48.84375,-121.21875
353630,48.84375,-121.15625
353631,48.84375,-121.09375
353632,48.84375,-121.03125
353633,48.84375,-120.96875
353634,48.84375,-120.90625
353635,48.84375,-120.84375
353636,48.84375,-120.78125
353637,48.84375,-120.71875
353638,48.84375,-120.65625
353639,48.84375,-120.59375
353640,48.84375,-120.53125
353641,48.84375,-120.46875
353642,48.84375,-120.40625
353643,48.84375,-120.34375
353644,48.84375,-120.28125
353645,48.84375,-120.21875
353646,48.84375,-120.15625
353647,48.84375,-120.09375
353648,48.84375,-120.03125
353649,48.84375,-119.96875
353650,48.84375,-119.90625
353651,48.84375,-119.84375
353652,48.84375,-119.78125
353653,48.84375,-119.71875
353654,48.84375,-119.65625
353655,48.84375,-119.59375
353656,48.84375,-119.53125
353657,48.84375,-119.46875
353658,48.84375,-119.40625
353659,48.84375,-119.34375
353660,48.84375,-119.28125
353661,48.84375,-119.21875
353662,48.84375,-119.15625
353663,48.84375,-119.09375
353664,48.84375,-119.03125
353665,48.84375,-118.96875
353666,48.84375,-118.90625
353667,48.84375,-118.84375
353668,48.84375,-118.78125
353669,48.84375,-118.71875
353670,48.84375,-118.65625
353671,48.84375,-118.59375
353672,48.84375,-118.53125
353673,48.84375,-118.46875
353674,48.84375,-118.40625
353675,48.84375,-118.34375
353676,48.84375,-118.28125
353677,48.84375,-118.21875
353678,48.84375,-118.15625
353679,48.84375,-118.09375
353680,48.84375,-118.03125
353681,48.84375,-117.96875
353682,48.84375,-117.90625
353683,48.84375,-117.84375
353684,48.84375,-117.78125
353685,48.84375,-117.71875
353686,48.84375,-117.65625
353687,48.84375,-117.59375
353688,48.84375,-117.53125
353689,48.84375,-117.46875
353690,48.84375,-117.40625
353691,48.84375,-117.34375
353692,48.84375,-117.28125
353693,48.84375,-117.21875
353694,48.84375,-117.15625
353695,48.84375,-117.09375
353696,48.84375,-117.03125
353697,48.84375,-116.96875
353698,48.84375,-116.90625
353699,48.84375,-116.84375
353700,48.84375,-116.78125
353701,48.84375,-116.71875
353702,48.84375,-116.65625
353703,48.84375,-116.59375
353704,48.84375,-116.53125
353705,48.84375,-116.46875
353706,48.84375,-116.40625
353707,48.84375,-116.34375
353708,48.84375,-116.28125
353709,48.84375,-116.21875
353710,48.84375,-116.15625
353711,48.84375,-116.09375
353712,48.84375,-116.03125
353713,48.84375,-115.96875
353714,48.84375,-115.90625
353715,48.84375,-115.84375
353716,48.84375,-115.78125
353717,48.84375,-115.71875
353718,48.84375,-115.65625
353719,48.84375,-115.59375
353720,48.84375,-115.53125
353721,48.84375,-115.46875
353722,48.84375,-115.40625
353723,48.84375,-115.34375
353724,48.84375,-115.28125
353725,48.84375,-115.21875
353726,48.84375,-115.15625
353727,48.84375,-115.09375
353728,48.84375,-115.03125
353729,48.84375,-114.96875
353730,48.84375,-114.90625
353731,48.84375,-114.84375
353732,48.84375,-114.78125
353733,48.84375,-114.71875
353734,48.84375,-114.65625
353735,48.84375,-114.59375
353736,48.84375,-114.53125
353737,48.84375,-114.46875
353738,48.84375,-114.40625
353739,48.84375,-114.34375
353740,48.84375,-114.28125
353741,48.84375,-114.21875
353742,48.84375,-114.15625
353743,48.84375,-114.09375
353744,48.84375,-114.03125
353745,48.84375,-113.96875
353746,48.84375,-113.90625
353747,48.84375,-113.84375
353748,48.84375,-113.78125
0,48.84375,-113.71875
0,48.84375,-113.65625
0,48.84375,-113.59375
0,48.84375,-113.53125
0,48.84375,-113.46875
0,48.84375,-113.40625
0,48.84375,-113.34375
0,48.84375,-113.28125
0,48.84375,-113.21875
0,48.84375,-113.15625
0,48.84375,-113.09375
0,48.84375,-113.03125
0,48.84375,-112.96875
0,48.84375,-112.90625
0,48.84375,-112.84375
0,48.84375,-112.78125
0,48.84375,-112.71875
0,48.84375,-112.65625
0,48.84375,-112.59375
0,48.84375,-112.53125
0,48.84375,-112.46875
0,48.84375,-112.40625
0,48.84375,-112.34375
0,48.84375,-112.28125
0,48.84375,-112.21875
0,48.84375,-112.15625
0,48.84375,-112.09375
0,48.84375,-112.03125
0,48.84375,-111.96875
0,48.84375,-111.90625
0,48.84375,-111.84375
0,48.84375,-111.78125
0,48.84375,-111.71875
0,48.84375,-111.65625
0,48.84375,-111.59375
0,48.84375,-111.53125
0,48.84375,-111.46875
0,48.84375,-111.40625
0,48.84375,-111.34375
0,48.84375,-111.28125
0,48.84375,-111.21875
0,48.84375,-111.15625
0,48.84375,-111.09375
0,48.84375,-111.03125
0,48.84375,-110.96875
0,48.84375,-110.90625
0,48.84375,-110.84375
0,48.84375,-110.78125
0,48.84375,-110.71875
0,48.84375,-110.65625
0,48.84375,-110.59375
0,48.84375,-110.53125
0,48.84375,-110.46875
0,48.84375,-110.40625
0,48.84375,-110.34375
0,48.84375,-110.28125
0,48.84375,-110.21875
0,48.84375,-110.15625
0,48.84375,-110.09375
0,48.84375,-110.03125
0,48.78125,-124.59375
0,48.78125,-124.53125
0,48.78125,-124.46875
0,48.78125,-124.40625
0,48.78125,-124.34375
0,48.78125,-124.28125
0,48.78125,-124.21875
0,48.78125,-124.15625
0,48.78125,-124.09375
0,48.78125,-124.03125
0,48.78125,-123.96875
0,48.78125,-123.90625
0,48.78125,-123.84375
0,48.78125,-123.78125
0,48.78125,-123.71875
0,48.78125,-123.65625
0,48.78125,-123.59375
0,48.78125,-123.53125
0,48.78125,-123.46875
0,48.78125,-123.40625
0,48.78125,-123.34375
0,48.78125,-123.28125
0,48.78125,-123.21875
0,48.78125,-123.15625
0,48.78125,-123.09375
0,48.78125,-123.03125
0,48.78125,-122.96875
0,48.78125,-122.90625
0,48.78125,-122.84375
0,48.78125,-122.78125
0,48.78125,-122.71875
0,48.78125,-122.65625
352679,48.78125,-122.59375
352680,48.78125,-122.53125
352681,48.78125,-122.46875
352682,48.78125,-122.40625
352683,48.78125,-122.34375
352684,48.78125,-122.28125
352685,48.78125,-122.21875
352686,48.78125,-122.15625
352687,48.78125,-122.09375
352688,48.78125,-122.03125
352689,48.78125,-121.96875
352690,48.78125,-121.90625
352691,48.78125,-121.84375
352692,48.78125,-121.78125
352693,48.78125,-121.71875
352694,48.78125,-121.65625
352695,48.78125,-121.59375
352696,48.78125,-121.53125
352697,48.78125,-121.46875
352698,48.78125,-121.40625
352699,48.78125,-121.34375
352700,48.78125,-121.28125
352701,48.78125,-121.21875
352702,48.78125,-121.15625
352703,48.78125,-121.09375
352704,48.78125,-121.03125
352705,48.78125,-120.96875
352706,48.78125,-120.90625
352707,48.78125,-120.84375
352708,48.78125,-120.78125
352709,48.78125,-120.71875
352710,48.78125,-120.65625
352711,48.78125,-120.59375
352712,48.78125,-120.53125
352713,48.78125,-120.46875
352714,48.78125,-120.40625
352715,48.78125,-120.34375
352716,48.78125,-120.28125
352717,48.78125,-120.21875
352718,48.78125,-120.15625
352719,48.78125,-120.09375
352720,48.78125,-120.03125
352721,48.78125,-119.96875
352722,48.78125,-119.90625
352723,48.78125,-119.84375
352724,48.78125,-119.78125
352725,48.78125,-119.71875
352726,48.78125,-119.65625
352727,48.78125,-119.59375
352728,48.78125,-119.53125
352729,48.78125,-119.46875
352730,48.78125,-119.40625
352731,48.78125,-119.34375
352732,48.78125,-119.28125
352733,48.78125,-119.21875
352734,48.78125,-119.15625
352735,48.78125,-119.09375
352736,48.78125,-119.03125
352737,48.78125,-118.96875
352738,48.78125,-118.90625
352739,48.78125,-118.84375
352740,48.78125,-118.78125
352741,48.78125,-118.71875
352742,48.78125,-118.65625
352743,48.78125,-118.59375
352744,48.78125,-118.53125
352745,48.78125,-118.46875
352746,48.78125,-118.40625
352747,48.78125,-118.34375
352748,48.78125,-118.28125
352749,48.78125,-118.21875
352750,48.78125,-118.15625
352751,48.78125,-118.09375
352752,48.78125,-118.03125
352753,48.78125,-117.96875
352754,48.78125,-117.90625
352755,48.78125,-117.84375
352756,48.78125,-117.78125
352757,48.78125,-117.71875
352758,48.78125,-117.65625
352759,48.78125,-117.59375
352760,48.78125,-117.53125
352761,48.78125,-117.46875
352762,48.78125,-117.40625
352763,48.78125,-117.34375
352764,48.78125,-117.28125
352765,48.78125,-117.21875
352766,48.78125,-117.15625
352767,48.78125,-117.09375
352768,48.78125,-117.03125
352769,48.78125,-116.96875
352770,48.78125,-116.90625
352771,48.78125,-116.84375
352772,48.78125,-116.78125
352773,48.78125,-116.71875
352774,48.78125,-116.65625
352775,48.78125,-116.59375
352776,48.78125,-116.53125
352777,48.78125,-116.46875
352778,48.78125,-116.40625
352779,48.78125,-116.34375
352780,48.78125,-116.28125
352781,48.78125,-116.21875
352782,48.78125,-116.15625
352783,48.78125,-116.09375
352784,48.78125,-116.03125
352785,48.78125,-115.96875
352786,48.78125,-115.90625
352787,48.78125,-115.84375
352788,48.78125,-115.78125
352789,48.78125,-115.71875
352790,48.78125,-115.65625
352791,48.78125,-115.59375
352792,48.78125,-115.53125
352793,48.78125,-115.46875
352794,48.78125,-115.40625
352795,48.78125,-115.34375
352796,48.78125,-115.28125
352797,48.78125,-115.21875
352798,48.78125,-115.15625
352799,48.78125,-115.09375
352800,48.78125,-115.03125
352801,48.78125,-114.96875
352802,48.78125,-114.90625
352803,48.78125,-114.84375
352804,48.78125,-114.78125
352805,48.78125,-114.71875
352806,48.78125,-114.65625
352807,48.78125,-114.59375
352808,48.78125,-114.53125
352809,48.78125,-114.46875
352810,48.78125,-114.40625
352811,48.78125,-114.34375
352812,48.78125,-114.28125
352813,48.78125,-114.21875
352814,48.78125,-114.15625
352815,48.78125,-114.09375
352816,48.78125,-114.03125
352817,48.78125,-113.96875
352818,48.78125,-113.90625
352819,48.78125,-113.84375
